	###	Comment	Type	Target	Implicit	Metaphor/metonymy	Sarcasm/humor	Rhetorical question	Circumlocution	binary-hate-speech
5259	https://www.facebook.com/10513336322_10153766238276323_1726670580938562	"30% of people are atheist in Sweden. Which means 70% disagree with atheist views. How does that translate into ""not many believe in God""?"	Acceptable speech	No target						Acceptable speech
5260	https://www.facebook.com/10513336322_10153766238276323_10153768235706323	Filthy Romanians...I get that, you only see a minority and you start judging, just like you judge your own minorities by their religion and whatnot. SDU, you are sick people, honestly. If one of you ever gets remotely close to the majority of decent Romanians, i hope they treat you with the outmost respect and kindness and treat you as one of their own, because i know that is what my people would do, you worthless pieces of inhumane shit.	Other offensive	Other						Hate speech
5261	https://www.facebook.com/10513336322_10153766238276323_10153768826261323	Absolutely absolutely disgusting!! I'm so glad I got to go to a Swedish school with so many different cultures in my class, and these people absolutely do not represent my Sweden at all! #fuckSD	Acceptable speech|Other offensive	No target						discard
5262	https://www.facebook.com/10513336322_10153766238276323_1724339351122006	This is a pretty extreme way of presenting Sweden... movies like this effects a lot of people's view on how things really are. And this shows only one side. Next to hateful I would say.	Acceptable speech	No target						Acceptable speech
5263	https://www.facebook.com/10513336322_10153766238276323_10153767215121323	"Actually a very good job by The Guardian in putting some tough questions to the pathetic crybabies in SDU. That part when they want to show how ""horrible"" it is in the suburbs, but just see a really decent society, that shows how racist and out of touch with reality they are. Fortunately, they do not represent anything close to a majority in Sweden."	Other offensive	No target|Other						Hate speech
5264	https://www.facebook.com/10513336322_10153766238276323_10153768154116323	SD (Swedish democrats) are a bunch of stupid rednecks. Alexander Fasnacht mannen kolla hela de e fan efterblivna, visste it ens att de fanns SDU tror de e sverige demokraterna ungdom.	Other offensive	Other						Hate speech
5265	https://www.facebook.com/10513336322_10153766238276323_10153768448411323	Omg om jag ser han jag kommer kasta sten i hans ansikte	Acceptable speech	No target						Acceptable speech
5266	https://www.facebook.com/10513336322_10153766238276323_1520675944891846	These people do not in any way represent sweden, this is the face of the extremists of sweden.	Other offensive	Other						Hate speech
5267	https://www.facebook.com/10513336322_10153766238276323_1520699248222849	jag vet får panik	Acceptable speech	No target						Acceptable speech
5268	https://www.facebook.com/10513336322_10153766238276323_1520318144927626	As most people in the comments here has already stated. These people DON'T represent the common views of the average Sweden. They only got 13 % of the votes in the last election so 87 % don't sympathize with them or their views which has to be very clear.	Acceptable speech	No target						Acceptable speech
5269	https://www.facebook.com/10513336322_10153766238276323_10153769696331323	Have proof that 87% don't agree with them?	Acceptable speech	No target						Acceptable speech
5270	https://www.facebook.com/10513336322_10153766238276323_1520404968252277	Just look at the Swedish Election results in the 2014 there you can see for yourself. If they get 13 % of the votes then I draw the conclusion (based on my mathematical skills) that 87 % don't want them to rule and doesn't sympathize with them.	Acceptable speech	No target						Acceptable speech
5271	https://www.facebook.com/10513336322_10153766238276323_10153769706331323	http://www.val.se/val/val2014/slutresultat/R/rike/ There's the actual result. It's in Swedish but if you watch the column in the diagram that says SD you can clearly see they have 12,86 % of the votes.	Acceptable speech	No target						Acceptable speech
5272	https://www.facebook.com/10513336322_10153766238276323_1520411941584913	"Maybe it's time to brush up on maths and facts then! They have 18-26% now in the polls! If you didn't vote for FI does that mean you are against women ? Check what team always wins the question "" who has the best immigration policy?"" More than half probably around 70-80% are fed up with today's border less Sweden! And agree with SD on some things!"	Acceptable speech	No target						Acceptable speech
5273	https://www.facebook.com/10513336322_10153766238276323_10153769725161323	If they migrant crisis was last year they would have gotten 25-30% if one one less had the same politics	Acceptable speech	No target						Acceptable speech
5274	https://www.facebook.com/10513336322_10153766238276323_1722441071311834	You can't rely on the polls at all in my opinion because they don't represent everyone who gets to vote. They ask a group of people so that is not at all as reliable as the actual election result. I don't vote FI and I'm not against women in any way, I think everyone should have the same rights. Men, women, immigrants, the elderly and so on but I don't see the relevance of that in this discussion. This is also usually the case in between elections. Parties that are in opposition almost always go up in the polls because of disappointment with the ruling government. Of course people are disappointed today but that doesn't mean they sympathize with right wing extremists.	Acceptable speech	No target						Acceptable speech
